period,region,demand,lag_1,lag_7,lag_14
2025-12-25,Brooklyn,150035,179610.0,195797.0,204767.0
2025-12-25,EWR,0,0.0,0.0,1.0
2025-12-25,Manhattan,140431,180226.0,268321.0,313978.0
2025-12-25,Queens,129751,158868.0,155836.0,160525.0
2025-12-25,Staten Island,8231,12237.0,12768.0,12900.0
2025-12-26,Bronx,88691,96956.0,115589.0,110708.0
2025-12-26,Brooklyn,150533,150035.0,240224.0,236932.0
2025-12-26,EWR,0,0.0,1.0,0.0
2025-12-26,Manhattan,159420,140431.0,310189.0,336405.0
2025-12-26,Queens,134440,129751.0,190423.0,187328.0
2025-12-26,Staten Island,11167,8231.0,15231.0,14210.0
2025-12-27,Bronx,79806,88691.0,104314.0,102361.0
2025-12-27,Brooklyn,146431,150533.0,239187.0,275523.0
2025-12-27,EWR,0,0.0,0.0,0.0
2025-12-27,Manhattan,176734,159420.0,288273.0,360043.0
2025-12-27,Queens,139060,134440.0,176911.0,178353.0
2025-12-27,Staten Island,9899,11167.0,13134.0,12770.0
2025-12-28,Bronx,77430,79806.0,90623.0,84430.0
2025-12-28,Brooklyn,157503,146431.0,209467.0,240022.0
2025-12-28,EWR,0,0.0,0.0,0.0
2025-12-28,Manhattan,177140,176734.0,237392.0,296840.0
2025-12-28,Queens,142919,139060.0,156234.0,164712.0
2025-12-28,Staten Island,9473,9899.0,10595.0,10136.0
2025-12-29,Bronx,80801,77430.0,92272.0,92972.0
2025-12-29,Brooklyn,156514,157503.0,173546.0,187915.0
2025-12-29,EWR,0,0.0,0.0,0.0
2025-12-29,Manhattan,173877,177140.0,193646.0,251811.0
2025-12-29,Queens,140088,142919.0,145756.0,168077.0
2025-12-29,Staten Island,10183,9473.0,12231.0,12223.0
2025-12-30,Bronx,88096,80801.0,98562.0,90942.0
2025-12-30,Brooklyn,172071,156514.0,179367.0,187131.0
2025-12-30,EWR,0,0.0,1.0,0.0
2025-12-30,Manhattan,189782,173877.0,194346.0,265504.0
2025-12-30,Queens,146803,140088.0,154497.0,153230.0
2025-12-30,Staten Island,10885,10183.0,12786.0,11812.0
2025-12-31,Bronx,114877,88096.0,116044.0,93380.0
2025-12-31,Brooklyn,238995,172071.0,179610.0,188332.0
2025-12-31,EWR,0,0.0,0.0,0.0
2025-12-31,Manhattan,221760,189782.0,180226.0,268538.0
2025-12-31,Queens,180188,146803.0,158868.0,150454.0
2025-12-31,Staten Island,13415,10885.0,12237.0,12217.0
2026-01-01,Bronx,98151,114877.0,96956.0,98594.0
2026-01-01,Brooklyn,230254,238995.0,150035.0,195797.0
2026-01-01,EWR,0,0.0,0.0,0.0
2026-01-01,Manhattan,230970,221760.0,140431.0,268321.0
2026-01-01,Queens,160634,180188.0,129751.0,155836.0
2026-01-01,Staten Island,10302,13415.0,8231.0,12768.0
2026-01-02,Bronx,88390,98151.0,88691.0,115589.0
2026-01-02,Brooklyn,168313,230254.0,150533.0,240224.0
2026-01-02,EWR,0,0.0,0.0,1.0
2026-01-02,Manhattan,193017,230970.0,159420.0,310189.0
2026-01-02,Queens,140313,160634.0,134440.0,190423.0
2026-01-02,Staten Island,10891,10302.0,11167.0,15231.0
2026-01-03,Bronx,84837,88390.0,79806.0,104314.0
2026-01-03,Brooklyn,182847,168313.0,146431.0,239187.0
2026-01-03,EWR,0,0.0,0.0,0.0
2026-01-03,Manhattan,218189,193017.0,176734.0,288273.0
2026-01-03,Queens,144227,140313.0,139060.0,176911.0
2026-01-03,Staten Island,10135,10891.0,9899.0,13134.0
2026-01-04,Bronx,75793,84837.0,77430.0,90623.0
2026-01-04,Brooklyn,168352,182847.0,157503.0,209467.0
2026-01-04,EWR,0,0.0,0.0,0.0
2026-01-04,Manhattan,182325,218189.0,177140.0,237392.0
2026-01-04,Queens,137307,144227.0,142919.0,156234.0
2026-01-04,Staten Island,8269,10135.0,9473.0,10595.0
2026-01-05,Bronx,81992,75793.0,80801.0,92272.0
2026-01-05,Brooklyn,150369,168352.0,156514.0,173546.0
2026-01-05,EWR,0,0.0,0.0,0.0
2026-01-05,Manhattan,173286,182325.0,173877.0,193646.0
2026-01-05,Queens,136856,137307.0,140088.0,145756.0
2026-01-05,Staten Island,10149,8269.0,10183.0,12231.0
2026-01-06,Bronx,83293,81992.0,88096.0,98562.0
2026-01-06,Brooklyn,150920,150369.0,172071.0,179367.0
2026-01-06,EWR,0,0.0,0.0,1.0
2026-01-06,Manhattan,187530,173286.0,189782.0,194346.0
2026-01-06,Queens,133022,136856.0,146803.0,154497.0
2026-01-06,Staten Island,10299,10149.0,10885.0,12786.0
2026-01-07,Bronx,83635,83293.0,114877.0,116044.0
2026-01-07,Brooklyn,156797,150920.0,238995.0,179610.0
2026-01-07,EWR,0,0.0,0.0,0.0
2026-01-07,Manhattan,200119,187530.0,221760.0,180226.0
2026-01-07,Queens,129808,133022.0,180188.0,158868.0
2026-01-07,Staten Island,10271,10299.0,13415.0,12237.0
2026-01-08,Bronx,88544,83635.0,98151.0,96956.0
2026-01-08,Brooklyn,164712,156797.0,230254.0,150035.0
2026-01-08,EWR,0,0.0,0.0,0.0
2026-01-08,Manhattan,217998,200119.0,230970.0,140431.0
2026-01-08,Queens,135044,129808.0,160634.0,129751.0
2026-01-08,Staten Island,10931,10271.0,10302.0,8231.0
2026-01-09,Bronx,99433,88544.0,88390.0,88691.0
2026-01-09,Brooklyn,190853,164712.0,168313.0,150533.0
2026-01-09,EWR,0,0.0,0.0,0.0
2026-01-09,Manhattan,245256,217998.0,193017.0,159420.0
2026-01-09,Queens,151799,135044.0,140313.0,134440.0
2026-01-09,Staten Island,12173,10931.0,10891.0,11167.0
2026-01-10,Bronx,92718,99433.0,84837.0,79806.0
2026-01-10,Brooklyn,246741,190853.0,182847.0,146431.0
2026-01-10,EWR,0,0.0,0.0,0.0
2026-01-10,Manhattan,322347,245256.0,218189.0,176734.0
2026-01-10,Queens,161529,151799.0,144227.0,139060.0
2026-01-10,Staten Island,10570,12173.0,10135.0,9899.0
2026-01-11,Bronx,78297,92718.0,75793.0,77430.0
2026-01-11,Brooklyn,199194,246741.0,168352.0,157503.0
2026-01-11,EWR,0,0.0,0.0,0.0
2026-01-11,Manhattan,243157,322347.0,182325.0,177140.0
2026-01-11,Queens,143465,161529.0,137307.0,142919.0
2026-01-11,Staten Island,8650,10570.0,8269.0,9473.0
2026-01-12,Bronx,82723,78297.0,81992.0,80801.0
2026-01-12,Brooklyn,153667,199194.0,150369.0,156514.0
2026-01-12,EWR,0,0.0,0.0,0.0
2026-01-12,Manhattan,217835,243157.0,173286.0,173877.0
2026-01-12,Queens,135755,143465.0,136856.0,140088.0
2026-01-12,Staten Island,10166,8650.0,10149.0,10183.0
2026-01-13,Bronx,81569,82723.0,83293.0,88096.0
2026-01-13,Brooklyn,155281,153667.0,150920.0,172071.0
2026-01-13,EWR,0,0.0,0.0,0.0
2026-01-13,Manhattan,230980,217835.0,187530.0,189782.0
2026-01-13,Queens,127959,135755.0,133022.0,146803.0
2026-01-13,Staten Island,10000,10166.0,10299.0,10885.0
2026-01-14,Bronx,85322,81569.0,83635.0,114877.0
2026-01-14,Brooklyn,163581,155281.0,156797.0,238995.0
2026-01-14,EWR,0,0.0,0.0,0.0
2026-01-14,Manhattan,229973,230980.0,200119.0,221760.0
2026-01-14,Queens,131121,127959.0,129808.0,180188.0
2026-01-14,Staten Island,10246,10000.0,10271.0,13415.0
2026-01-15,Bronx,96937,85322.0,88544.0,98151.0
2026-01-15,Brooklyn,187216,163581.0,164712.0,230254.0
2026-01-15,EWR,0,0.0,0.0,0.0
2026-01-15,Manhattan,261382,229973.0,217998.0,230970.0
2026-01-15,Queens,146865,131121.0,135044.0,160634.0
2026-01-15,Staten Island,11815,10246.0,10931.0,10302.0
2026-01-16,Bronx,109762,96937.0,99433.0,88390.0
2026-01-16,Brooklyn,216959,187216.0,190853.0,168313.0
2026-01-16,EWR,0,0.0,0.0,0.0
2026-01-16,Manhattan,273866,261382.0,245256.0,193017.0
2026-01-16,Queens,170633,146865.0,151799.0,140313.0
2026-01-16,Staten Island,12860,11815.0,12173.0,10891.0
2026-01-17,Bronx,94402,109762.0,92718.0,84837.0
2026-01-17,Brooklyn,241267,216959.0,246741.0,182847.0
2026-01-17,EWR,0,0.0,0.0,0.0
2026-01-17,Manhattan,298034,273866.0,322347.0,218189.0
2026-01-17,Queens,161713,170633.0,161529.0,144227.0
2026-01-17,Staten Island,10912,12860.0,10570.0,10135.0
2026-01-18,Bronx,82047,94402.0,78297.0,75793.0
2026-01-18,Brooklyn,221227,241267.0,199194.0,168352.0
2026-01-18,EWR,0,0.0,0.0,0.0
2026-01-18,Manhattan,260706,298034.0,243157.0,182325.0
2026-01-18,Queens,148544,161713.0,143465.0,137307.0
2026-01-18,Staten Island,9137,10912.0,8650.0,8269.0
2026-01-19,Bronx,75060,82047.0,82723.0,81992.0
2026-01-19,Brooklyn,180675,221227.0,153667.0,150369.0
2026-01-19,EWR,0,0.0,0.0,0.0
2026-01-19,Manhattan,198107,260706.0,217835.0,173286.0
2026-01-19,Queens,143958,148544.0,135755.0,136856.0
2026-01-19,Staten Island,8976,9137.0,10166.0,10149.0
2026-01-20,Bronx,93387,75060.0,81569.0,83293.0
2026-01-20,Brooklyn,179505,180675.0,155281.0,150920.0
2026-01-20,EWR,0,0.0,0.0,0.0
2026-01-20,Manhattan,246390,198107.0,230980.0,187530.0
2026-01-20,Queens,153059,143958.0,127959.0,133022.0
2026-01-20,Staten Island,11096,8976.0,10000.0,10299.0
2026-01-21,Bronx,91485,93387.0,85322.0,83635.0
2026-01-21,Brooklyn,174861,179505.0,163581.0,156797.0
2026-01-21,EWR,0,0.0,0.0,0.0
2026-01-21,Manhattan,259057,246390.0,229973.0,200119.0
2026-01-21,Queens,142299,153059.0,131121.0,129808.0
2026-01-21,Staten Island,11061,11096.0,10246.0,10271.0
2026-01-22,Bronx,95255,91485.0,96937.0,88544.0
2026-01-22,Brooklyn,175352,174861.0,187216.0,164712.0
2026-01-22,EWR,0,0.0,0.0,0.0
2026-01-22,Manhattan,260975,259057.0,261382.0,217998.0
2026-01-22,Queens,142909,142299.0,146865.0,135044.0
2026-01-22,Staten Island,11609,11061.0,11815.0,10931.0
2026-01-23,Bronx,110177,95255.0,109762.0,99433.0
2026-01-23,Brooklyn,223652,175352.0,216959.0,190853.0
2026-01-23,EWR,0,0.0,0.0,0.0
2026-01-23,Manhattan,290769,260975.0,273866.0,245256.0
2026-01-23,Queens,166761,142909.0,170633.0,151799.0
2026-01-23,Staten Island,13191,11609.0,12860.0,12173.0
2026-01-24,Bronx,99747,110177.0,94402.0,92718.0
2026-01-24,Brooklyn,255308,223652.0,241267.0,246741.0
2026-01-24,EWR,0,0.0,0.0,0.0
2026-01-24,Manhattan,343717,290769.0,298034.0,322347.0
2026-01-24,Queens,169985,166761.0,161713.0,161529.0
2026-01-24,Staten Island,11483,13191.0,10912.0,10570.0
2026-01-25,Bronx,37586,99747.0,82047.0,78297.0
2026-01-25,Brooklyn,104551,255308.0,221227.0,199194.0
2026-01-25,EWR,0,0.0,0.0,0.0
2026-01-25,Manhattan,110181,343717.0,260706.0,243157.0
2026-01-25,Queens,66230,169985.0,148544.0,143465.0
2026-01-25,Staten Island,3711,11483.0,9137.0,8650.0
2026-01-26,Bronx,60970,37586.0,75060.0,82723.0
2026-01-26,Brooklyn,133834,104551.0,180675.0,153667.0
2026-01-26,EWR,0,0.0,0.0,0.0
2026-01-26,Manhattan,130220,110181.0,198107.0,217835.0
2026-01-26,Queens,106936,66230.0,143958.0,135755.0
2026-01-26,Staten Island,7474,3711.0,8976.0,10166.0
2026-01-27,Bronx,97474,60970.0,93387.0,81569.0
2026-01-27,Brooklyn,195348,133834.0,179505.0,155281.0
2026-01-27,EWR,0,0.0,0.0,0.0
2026-01-27,Manhattan,206000,130220.0,246390.0,230980.0
2026-01-27,Queens,169858,106936.0,153059.0,127959.0
2026-01-27,Staten Island,13701,7474.0,11096.0,10000.0
2026-01-28,Bronx,101977,97474.0,91485.0,85322.0
2026-01-28,Brooklyn,208120,195348.0,174861.0,163581.0
2026-01-28,EWR,1,0.0,0.0,0.0
2026-01-28,Manhattan,230115,206000.0,259057.0,229973.0
2026-01-28,Queens,172907,169858.0,142299.0,131121.0
2026-01-28,Staten Island,14005,13701.0,11061.0,10246.0
2026-01-29,Bronx,108312,101977.0,95255.0,96937.0
2026-01-29,Brooklyn,221904,208120.0,175352.0,187216.0
2026-01-29,EWR,1,1.0,0.0,0.0
2026-01-29,Manhattan,247938,230115.0,260975.0,261382.0
2026-01-29,Queens,178177,172907.0,142909.0,146865.0
2026-01-29,Staten Island,14592,14005.0,11609.0,11815.0
2026-01-30,Bronx,120717,108312.0,110177.0,109762.0
2026-01-30,Brooklyn,251172,221904.0,223652.0,216959.0
2026-01-30,EWR,0,1.0,0.0,0.0
2026-01-30,Manhattan,277867,247938.0,290769.0,273866.0
2026-01-30,Queens,198880,178177.0,166761.0,170633.0
2026-01-30,Staten Island,16150,14592.0,13191.0,12860.0
2026-01-31,Bronx,106546,120717.0,99747.0,94402.0
2026-01-31,Brooklyn,263721,251172.0,255308.0,241267.0
2026-01-31,EWR,0,0.0,0.0,0.0
2026-01-31,Manhattan,318347,277867.0,343717.0,298034.0
2026-01-31,Queens,182886,198880.0,169985.0,161713.0
2026-01-31,Staten Island,13333,16150.0,11483.0,10912.0
2026-02-01,Bronx,90706,106546.0,37586.0,82047.0
2026-02-01,Brooklyn,234756,263721.0,104551.0,221227.0
2026-02-01,EWR,0,0.0,0.0,0.0
2026-02-01,Manhattan,262762,318347.0,110181.0,260706.0
2026-02-01,Queens,166352,182886.0,66230.0,148544.0
2026-02-01,Staten Island,10392,13333.0,3711.0,9137.0
2026-02-02,Bronx,94489,90706.0,60970.0,75060.0
2026-02-02,Brooklyn,181773,234756.0,133834.0,180675.0
2026-02-02,EWR,0,0.0,0.0,0.0
2026-02-02,Manhattan,206088,262762.0,130220.0,198107.0
2026-02-02,Queens,157940,166352.0,106936.0,143958.0
2026-02-02,Staten Island,12223,10392.0,7474.0,8976.0
2026-02-03,Bronx,95171,94489.0,97474.0,93387.0
2026-02-03,Brooklyn,183879,181773.0,195348.0,179505.0
2026-02-03,EWR,0,0.0,0.0,0.0
2026-02-03,Manhattan,226269,206088.0,206000.0,246390.0
2026-02-03,Queens,149804,157940.0,169858.0,153059.0
2026-02-03,Staten Island,12254,12223.0,13701.0,11096.0
2026-02-04,Bronx,95421,95171.0,101977.0,91485.0
2026-02-04,Brooklyn,191155,183879.0,208120.0,174861.0
2026-02-04,EWR,0,0.0,1.0,0.0
2026-02-04,Manhattan,237762,226269.0,230115.0,259057.0
2026-02-04,Queens,151504,149804.0,172907.0,142299.0
2026-02-04,Staten Island,12648,12254.0,14005.0,11061.0
2026-02-05,Bronx,100570,95421.0,108312.0,95255.0
2026-02-05,Brooklyn,197290,191155.0,221904.0,175352.0
2026-02-05,EWR,0,0.0,1.0,0.0
2026-02-05,Manhattan,250713,237762.0,247938.0,260975.0
2026-02-05,Queens,157762,151504.0,178177.0,142909.0
2026-02-05,Staten Island,13073,12648.0,14592.0,11609.0
2026-02-06,Bronx,112253,100570.0,120717.0,110177.0
2026-02-06,Brooklyn,225411,197290.0,251172.0,223652.0
2026-02-06,EWR,0,0.0,0.0,0.0
2026-02-06,Manhattan,273320,250713.0,277867.0,290769.0
2026-02-06,Queens,174808,157762.0,198880.0,166761.0
2026-02-06,Staten Island,14417,13073.0,16150.0,13191.0
2026-02-07,Bronx,109052,112253.0,106546.0,99747.0
2026-02-07,Brooklyn,289940,225411.0,263721.0,255308.0
2026-02-07,EWR,0,0.0,0.0,0.0
2026-02-07,Manhattan,357920,273320.0,318347.0,343717.0
2026-02-07,Queens,182299,174808.0,182886.0,169985.0
2026-02-07,Staten Island,12715,14417.0,13333.0,11483.0
2026-02-08,Bronx,94099,109052.0,90706.0,37586.0
2026-02-08,Brooklyn,266951,289940.0,234756.0,104551.0
2026-02-08,EWR,0,0.0,0.0,0.0
2026-02-08,Manhattan,296491,357920.0,262762.0,110181.0
2026-02-08,Queens,173598,182299.0,166352.0,66230.0
2026-02-08,Staten Island,10756,12715.0,10392.0,3711.0
2026-02-09,Bronx,94083,94099.0,94489.0,60970.0
2026-02-09,Brooklyn,185954,266951.0,181773.0,133834.0
2026-02-09,EWR,0,0.0,0.0,0.0
2026-02-09,Manhattan,226787,296491.0,206088.0,130220.0
2026-02-09,Queens,161255,173598.0,157940.0,106936.0
2026-02-09,Staten Island,12174,10756.0,12223.0,7474.0
2026-02-10,Bronx,91423,94083.0,95171.0,97474.0
2026-02-10,Brooklyn,174105,185954.0,183879.0,195348.0
2026-02-10,EWR,0,0.0,0.0,0.0
2026-02-10,Manhattan,241451,226787.0,226269.0,206000.0
2026-02-10,Queens,145346,161255.0,149804.0,169858.0
2026-02-10,Staten Island,11502,12174.0,12254.0,13701.0
2026-02-11,Bronx,94676,91423.0,95421.0,101977.0
2026-02-11,Brooklyn,183947,174105.0,191155.0,208120.0
2026-02-11,EWR,0,0.0,0.0,1.0
2026-02-11,Manhattan,255042,241451.0,237762.0,230115.0
2026-02-11,Queens,150203,145346.0,151504.0,172907.0
2026-02-11,Staten Island,12202,11502.0,12648.0,14005.0
2026-02-12,Bronx,102273,94676.0,100570.0,108312.0
2026-02-12,Brooklyn,201891,183947.0,197290.0,221904.0
2026-02-12,EWR,0,0.0,0.0,1.0
2026-02-12,Manhattan,274839,255042.0,250713.0,247938.0
2026-02-12,Queens,162209,150203.0,157762.0,178177.0
2026-02-12,Staten Island,12865,12202.0,13073.0,14592.0
2026-02-13,Bronx,115082,102273.0,112253.0,120717.0
2026-02-13,Brooklyn,229121,201891.0,225411.0,251172.0
2026-02-13,EWR,0,0.0,0.0,0.0
2026-02-13,Manhattan,282162,274839.0,273320.0,277867.0
2026-02-13,Queens,184994,162209.0,174808.0,198880.0
2026-02-13,Staten Island,14663,12865.0,14417.0,16150.0
2026-02-14,Bronx,109382,115082.0,109052.0,106546.0
2026-02-14,Brooklyn,247496,229121.0,289940.0,263721.0
2026-02-14,EWR,0,0.0,0.0,0.0
2026-02-14,Manhattan,305251,282162.0,357920.0,318347.0
2026-02-14,Queens,178270,184994.0,182299.0,182886.0
2026-02-14,Staten Island,12697,14663.0,12715.0,13333.0
2026-02-15,Bronx,89069,109382.0,94099.0,90706.0
2026-02-15,Brooklyn,211454,247496.0,266951.0,234756.0
2026-02-15,EWR,0,0.0,0.0,0.0
2026-02-15,Manhattan,254846,305251.0,296491.0,262762.0
2026-02-15,Queens,153690,178270.0,173598.0,166352.0
2026-02-15,Staten Island,9619,12697.0,10756.0,10392.0
2026-02-16,Bronx,75007,89069.0,94083.0,94489.0
2026-02-16,Brooklyn,165455,211454.0,185954.0,181773.0
2026-02-16,EWR,0,0.0,0.0,0.0
2026-02-16,Manhattan,197227,254846.0,226787.0,206088.0
2026-02-16,Queens,141787,153690.0,161255.0,157940.0
2026-02-16,Staten Island,8866,9619.0,12174.0,12223.0
2026-02-17,Bronx,79102,75007.0,91423.0,95171.0
2026-02-17,Brooklyn,155034,165455.0,174105.0,183879.0
2026-02-17,EWR,0,0.0,0.0,0.0
2026-02-17,Manhattan,209114,197227.0,241451.0,226269.0
2026-02-17,Queens,135500,141787.0,145346.0,149804.0
2026-02-17,Staten Island,9963,8866.0,11502.0,12254.0
2026-02-18,Bronx,84814,79102.0,94676.0,95421.0
2026-02-18,Brooklyn,167690,155034.0,183947.0,191155.0
2026-02-18,EWR,0,0.0,0.0,0.0
2026-02-18,Manhattan,236475,209114.0,255042.0,237762.0
2026-02-18,Queens,141036,135500.0,150203.0,151504.0
2026-02-18,Staten Island,10680,9963.0,12202.0,12648.0
2026-02-19,Bronx,91493,84814.0,102273.0,100570.0
2026-02-19,Brooklyn,175792,167690.0,201891.0,197290.0
2026-02-19,EWR,0,0.0,0.0,0.0
2026-02-19,Manhattan,254960,236475.0,274839.0,250713.0
2026-02-19,Queens,145240,141036.0,162209.0,157762.0
2026-02-19,Staten Island,11258,10680.0,12865.0,13073.0
2026-02-20,Bronx,107074,91493.0,115082.0,112253.0
2026-02-20,Brooklyn,215431,175792.0,229121.0,225411.0
2026-02-20,EWR,0,0.0,0.0,0.0
2026-02-20,Manhattan,304461,254960.0,282162.0,273320.0
2026-02-20,Queens,168595,145240.0,184994.0,174808.0
2026-02-20,Staten Island,12822,11258.0,14663.0,14417.0
2026-02-21,Bronx,101606,107074.0,109382.0,109052.0
2026-02-21,Brooklyn,236212,215431.0,247496.0,289940.0
2026-02-21,EWR,0,0.0,0.0,0.0
2026-02-21,Manhattan,294959,304461.0,305251.0,357920.0
2026-02-21,Queens,167713,168595.0,178270.0,182299.0
2026-02-21,Staten Island,11868,12822.0,12697.0,12715.0
2026-02-22,Bronx,69263,101606.0,89069.0,94099.0
2026-02-22,Brooklyn,179043,236212.0,211454.0,266951.0
2026-02-22,EWR,0,0.0,0.0,0.0
2026-02-22,Manhattan,205497,294959.0,254846.0,296491.0
2026-02-22,Queens,121839,167713.0,153690.0,173598.0
2026-02-22,Staten Island,7578,11868.0,9619.0,10756.0
2026-02-23,Bronx,24136,69263.0,75007.0,94083.0
2026-02-23,Brooklyn,52467,179043.0,165455.0,185954.0
2026-02-23,EWR,0,0.0,0.0,0.0
2026-02-23,Manhattan,48928,205497.0,197227.0,226787.0
2026-02-23,Queens,33187,121839.0,141787.0,161255.0
2026-02-23,Staten Island,2107,7578.0,8866.0,12174.0
2026-02-24,Bronx,100740,24136.0,79102.0,91423.0
2026-02-24,Brooklyn,195384,52467.0,155034.0,174105.0
2026-02-24,EWR,0,0.0,0.0,0.0
2026-02-24,Manhattan,204361,48928.0,209114.0,241451.0
2026-02-24,Queens,155045,33187.0,135500.0,145346.0
2026-02-24,Staten Island,13026,2107.0,9963.0,11502.0
2026-02-25,Bronx,102168,100740.0,84814.0,94676.0
2026-02-25,Brooklyn,199917,195384.0,167690.0,183947.0
2026-02-25,EWR,0,0.0,0.0,0.0
2026-02-25,Manhattan,226082,204361.0,236475.0,255042.0
2026-02-25,Queens,169392,155045.0,141036.0,150203.0
2026-02-25,Staten Island,14760,13026.0,10680.0,12202.0
2026-02-26,Bronx,108501,102168.0,91493.0,102273.0
2026-02-26,Brooklyn,201888,199917.0,175792.0,201891.0
2026-02-26,EWR,1,0.0,0.0,0.0
2026-02-26,Manhattan,243474,226082.0,254960.0,274839.0
2026-02-26,Queens,167379,169392.0,145240.0,162209.0
2026-02-26,Staten Island,15204,14760.0,11258.0,12865.0
2026-02-27,Bronx,119670,108501.0,107074.0,115082.0
2026-02-27,Brooklyn,227189,201888.0,215431.0,229121.0
2026-02-27,EWR,0,1.0,0.0,0.0
2026-02-27,Manhattan,260987,243474.0,304461.0,282162.0
2026-02-27,Queens,179286,167379.0,168595.0,184994.0
2026-02-27,Staten Island,16268,15204.0,12822.0,14663.0
2026-02-28,Bronx,110562,119670.0,101606.0,109382.0
2026-02-28,Brooklyn,242030,227189.0,236212.0,247496.0
2026-02-28,EWR,0,0.0,0.0,0.0
2026-02-28,Manhattan,279745,260987.0,294959.0,305251.0
2026-02-28,Queens,167944,179286.0,167713.0,178270.0
2026-02-28,Staten Island,13595,16268.0,11868.0,12697.0
2026-03-01,Bronx,91649,110562.0,69263.0,89069.0
2026-03-01,Brooklyn,207866,242030.0,179043.0,211454.0
2026-03-01,EWR,0,0.0,0.0,0.0
2026-03-01,Manhattan,232774,279745.0,205497.0,254846.0
2026-03-01,Queens,155197,167944.0,121839.0,153690.0
2026-03-01,Staten Island,12863,13595.0,7578.0,9619.0
2026-03-02,Bronx,95690,91649.0,24136.0,75007.0
2026-03-02,Brooklyn,173148,207866.0,52467.0,165455.0
2026-03-02,EWR,0,0.0,0.0,0.0
2026-03-02,Manhattan,218289,232774.0,48928.0,197227.0
2026-03-02,Queens,149422,155197.0,33187.0,141787.0
2026-03-02,Staten Island,12451,12863.0,2107.0,8866.0
2026-03-03,Bronx,101436,95690.0,100740.0,79102.0
2026-03-03,Brooklyn,191975,173148.0,195384.0,155034.0
2026-03-03,EWR,0,0.0,0.0,0.0
2026-03-03,Manhattan,259636,218289.0,204361.0,209114.0
2026-03-03,Queens,149917,149422.0,155045.0,135500.0
2026-03-03,Staten Island,12809,12451.0,13026.0,9963.0
2026-03-04,Bronx,97621,101436.0,102168.0,84814.0
2026-03-04,Brooklyn,173619,191975.0,199917.0,167690.0
2026-03-04,EWR,0,0.0,0.0,0.0
2026-03-04,Manhattan,245493,259636.0,226082.0,236475.0
2026-03-04,Queens,142478,149917.0,169392.0,141036.0
2026-03-04,Staten Island,12657,12809.0,14760.0,10680.0
2026-03-05,Bronx,108919,97621.0,108501.0,91493.0
2026-03-05,Brooklyn,208796,173619.0,201888.0,175792.0
2026-03-05,EWR,0,0.0,1.0,0.0
2026-03-05,Manhattan,292531,245493.0,243474.0,254960.0
2026-03-05,Queens,165644,142478.0,167379.0,145240.0
2026-03-05,Staten Island,13274,12657.0,15204.0,11258.0
2026-03-06,Bronx,111299,108919.0,119670.0,107074.0
2026-03-06,Brooklyn,212619,208796.0,227189.0,215431.0
2026-03-06,EWR,0,0.0,0.0,0.0
2026-03-06,Manhattan,273384,292531.0,260987.0,304461.0
2026-03-06,Queens,167481,165644.0,179286.0,168595.0
2026-03-06,Staten Island,13976,13274.0,16268.0,12822.0
2026-03-07,Bronx,105425,111299.0,110562.0,101606.0
2026-03-07,Brooklyn,236171,212619.0,242030.0,236212.0
2026-03-07,EWR,0,0.0,0.0,0.0
2026-03-07,Manhattan,293042,273384.0,279745.0,294959.0
2026-03-07,Queens,165459,167481.0,167944.0,167713.0
2026-03-07,Staten Island,12079,13976.0,13595.0,11868.0
2026-03-08,Bronx,87907,105425.0,91649.0,69263.0
2026-03-08,Brooklyn,197887,236171.0,207866.0,179043.0
2026-03-08,EWR,0,0.0,0.0,0.0
2026-03-08,Manhattan,227476,293042.0,232774.0,205497.0
2026-03-08,Queens,153887,165459.0,155197.0,121839.0
2026-03-08,Staten Island,9493,12079.0,12863.0,7578.0
2026-03-09,Bronx,91392,87907.0,95690.0,24136.0
2026-03-09,Brooklyn,159740,197887.0,173148.0,52467.0
2026-03-09,EWR,0,0.0,0.0,0.0
2026-03-09,Manhattan,202664,227476.0,218289.0,48928.0
2026-03-09,Queens,147082,153887.0,149422.0,33187.0
2026-03-09,Staten Island,11455,9493.0,12451.0,2107.0
2026-03-10,Bronx,93624,91392.0,101436.0,100740.0
2026-03-10,Brooklyn,164372,159740.0,191975.0,195384.0
2026-03-10,EWR,0,0.0,0.0,0.0
2026-03-10,Manhattan,225116,202664.0,259636.0,204361.0
2026-03-10,Queens,145891,147082.0,149917.0,155045.0
2026-03-10,Staten Island,11747,11455.0,12809.0,13026.0
2026-03-11,Bronx,98353,93624.0,97621.0,102168.0
2026-03-11,Brooklyn,172669,164372.0,173619.0,199917.0
2026-03-11,EWR,0,0.0,0.0,0.0
2026-03-11,Manhattan,248163,225116.0,245493.0,226082.0
2026-03-11,Queens,143417,145891.0,142478.0,169392.0
2026-03-11,Staten Island,12179,11747.0,12657.0,14760.0
2026-03-12,Bronx,107610,98353.0,108919.0,108501.0
2026-03-12,Brooklyn,203677,172669.0,208796.0,201888.0
2026-03-12,EWR,0,0.0,0.0,1.0
2026-03-12,Manhattan,284075,248163.0,292531.0,243474.0
2026-03-12,Queens,166787,143417.0,165644.0,167379.0
2026-03-12,Staten Island,13410,12179.0,13274.0,15204.0
2026-03-13,Bronx,116446,107610.0,111299.0,119670.0
2026-03-13,Brooklyn,220448,203677.0,212619.0,227189.0
2026-03-13,EWR,0,0.0,0.0,0.0
2026-03-13,Manhattan,279411,284075.0,273384.0,260987.0
